OBJECTID,NUMBER0,SYSTEM_NAM,TINWSYS_LO,OWNER_TYPE,D_PRIN_CIT,D_PRIN_CNT,D_FED_PRIM,D_POPULATI,D_TTL_STOR,ST_ASGN_ID,D_PWS_FED_,TINWSF_IS_,FACILITY_N,TINWSF_LOC,FACILITY_T,WATER_TYPE,AVAILABILI,LAT,LON,HORIZ_REF_,DATA_COLLE,DEPTH_OF_W,DEPTH_OF_1,WELL_DIAME,WELL_DIA_1,STATIC_WAT,STATIC_W_1,OFFICE,OVERSIGHT,ACTIVE
"3190",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114007",C,2458.00000000,NORTH FORK WELL #4 [H-1982],,WL,GW,P,33.40072200,-105.73722200,"003",2000/10/01,1000.00000000,FT,12.00000000,IN,450.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3191",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114010",C,2460.00000000,HOLLYWOOD WELL (H-272-S),,WL,GW,P,33.32741600,-105.62902700,"003",2000/10/01,254.00000000,FT,10.00000000,IN,87.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3192",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114016",C,2463.00000000,GREEN WELL (WOODPECKER),WOODPECKER,WL,GW,P,33.39422200,-105.71697200,"003",2000/10/01,2035.00000000,FT,10.00000000,IN,23.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3193",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114020",C,2466.00000000,ALTO WELL # 1,,WL,GW,P,33.39505500,-105.67616600,"003",2000/10/01,1200.00000000,FT,18.00000000,IN,35.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3194",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114060",C,12142.00000000,HIGH SCHOOL WELL,,WL,GW,P,33.34769400,-105.64438800,"003",2009/08/17,500.00000000,FT,12.00000000,IN,53.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3195",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114025",C,7044.00000000,GRINDSTONE RESERVOIR,,RS,SW,P,33.32283300,-105.68475000,"003",2000/10/01,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3196",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114063",C,12664.00000000,ALTO RAW WATER INTAKE (TOCA) (LT2),,IN,SW,P,33.39333300,-105.67416600,"003",2009/11/06,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3197",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114065",C,13077.00000000,GRINDSTONE RAW WATER INTAKE (TOCA) (LT2),,IN,SW,P,33.32213800,-105.68208300,"003",2006/05/05,0.00000000,,0.00000000,,0.00000000,,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"-1"
"3198",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114002",C,2453.00000000,BOG CANYON WELL [H-272-S5],,WL,GW,P,33.35341600,-105.65220800,"003",,300.00000000,FT,0.00000000,,46.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"0"
"3199",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114004",C,2455.00000000,NORTH FORK WELL #1 [H-1979],,WL,GW,P,33.39497200,-105.71386100,"003",2000/10/01,785.00000000,FT,12.00000000,IN,142.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"0"
"3200",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114005",C,2456.00000000,EAGLE CREEK #2 [H-1980],,WL,GW,P,33.40371600,-105.73835000,"003",,800.00000000,FT,0.00000000,,55.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"0"
"3201",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114006",C,2457.00000000,NORTH FORK WELL #3 [H-1981],,WL,GW,P,33.40197200,-105.73686100,"003",2000/10/01,796.00000000,FT,12.00000000,IN,533.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"0"
"3202",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114008",C,2459.00000000,GAVILAN TANK WELL [H-272-S4],,WL,GW,P,33.37405200,-105.64576600,"003",,250.00000000,FT,0.00000000,,75.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"0"
"3203",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114012",C,2461.00000000,PLANT # 2 WELL [H-272-S3],,WL,GW,P,33.37970900,-105.64546000,"003",,510.00000000,FT,0.00000000,,86.00000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"0"
"3204",NM3513114,RUIDOSO WATER SYSTEM,,L,RUIDOSO,LINCOLN,SW,19076.00000000,17158000.00000000,"13114015",C,2462.00000000,BROWN WELL,,WL,GW,P,33.39494400,-105.70838800,"003",2000/10/01,900.00000000,FT,12.00000000,IN,48.80000000,FT,LAS CRUCES AREA OFFICE,JOHN PIJAWKA,"0"
"2498",NM3567424,ENTERPRISE PRODUCTS COMPANY CHACO PLANT,EL PASO FIELD SERVICES,P,BLOOMFIELD,SAN JUAN,SW,28.00000000,84000.00000000,"67424008",NTNC,14432.00000000,WELL #10,,WL,GW,P,36.58215000,-108.05437000,"003",2020/02/27,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,JAMES JONES,"0"
"2499",NM3567424,ENTERPRISE PRODUCTS COMPANY CHACO PLANT,EL PASO FIELD SERVICES,P,BLOOMFIELD,SAN JUAN,SW,28.00000000,84000.00000000,"67424007",NTNC,14431.00000000,WELL #9,,WL,GW,P,36.57803000,-108.06386000,"003",2020/02/27,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,JAMES JONES,"0"
"2500",NM3567424,ENTERPRISE PRODUCTS COMPANY CHACO PLANT,EL PASO FIELD SERVICES,P,BLOOMFIELD,SAN JUAN,SW,28.00000000,84000.00000000,"67424005",NTNC,14429.00000000,WELL #7,,WL,GW,P,36.57058000,-108.07134000,"003",2020/02/27,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,JAMES JONES,"0"
"2501",NM3567424,ENTERPRISE PRODUCTS COMPANY CHACO PLANT,EL PASO FIELD SERVICES,P,BLOOMFIELD,SAN JUAN,SW,28.00000000,84000.00000000,"67424006",NTNC,14430.00000000,WELL #8,,WL,GW,P,36.57489000,-108.07162000,"003",2020/02/27,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,JAMES JONES,"0"
"2502",NM3567424,ENTERPRISE PRODUCTS COMPANY CHACO PLANT,EL PASO FIELD SERVICES,P,BLOOMFIELD,SAN JUAN,SW,28.00000000,84000.00000000,"67424004",NTNC,14428.00000000,WELL #6,,WL,GW,P,36.57490000,-108.08071000,"003",2020/02/27,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,JAMES JONES,"0"
"2506",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701036",C,2252.00000000,LEYENDECKER WELL # 3,,WL,GW,P,35.13765600,-106.57788100,"003",2002/02/05,996.00000000,FT,0.00000000,,395.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2507",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701037",C,2253.00000000,LEYENDECKER WELL # 4,,WL,GW,P,35.13729800,-106.56905400,"003",2002/02/05,996.00000000,FT,0.00000000,,457.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2508",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701038",C,2254.00000000,LOMAS WELL # 1,,WL,GW,P,35.07490700,-106.50781100,"003",2002/02/05,1300.00000000,FT,0.00000000,,731.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2509",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701068",C,2283.00000000,SANTA BARBARA WELL # 1,,WL,GW,P,35.11329300,-106.60765900,"003",2002/02/05,0.00000000,,0.00000000,,264.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2510",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701108",C,2312.00000000,BURTON WELL # 1,,WL,GW,P,35.06644900,-106.60514100,"003",2002/02/05,0.00000000,,0.00000000,,475.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2511",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701095",C,2310.00000000,YALE WELL # 3,,WL,GW,P,35.07637900,-106.63378300,"003",2002/02/05,0.00000000,,0.00000000,,204.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2512",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701042",C,2258.00000000,LOMAS WELL # 5,,WL,GW,P,35.07263300,-106.52391600,"003",2002/02/05,1670.00000000,FT,0.00000000,,656.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2513",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701043",C,2259.00000000,LOMAS WELL # 6,,WL,GW,P,35.06893800,-106.52002500,"003",2002/02/05,1704.00000000,FT,0.00000000,,676.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2514",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701174",C,12606.00000000,SAN JUAN CHAMA INTAKE,,IN,SW,P,35.19461600,-106.64283800,"003",2008/02/11,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2515",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701081",C,2296.00000000,VOL ANDIA WELL # 6,,WL,GW,P,35.14068500,-106.59097300,"003",2002/02/05,0.00000000,,0.00000000,,288.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2516",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701046",C,2262.00000000,LOVE WELL # 3,,WL,GW,P,35.08674000,-106.53882500,"003",2002/02/05,1260.00000000,FT,0.00000000,,552.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2517",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701047",C,2263.00000000,LOVE WELL # 4,,WL,GW,P,35.08676700,-106.54982700,"003",2002/02/05,1284.00000000,FT,0.00000000,,538.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2518",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701034",C,2250.00000000,LEYENDECKER WELL # 1,,WL,GW,P,35.13109900,-106.57316600,"003",2002/02/05,0.00000000,,0.00000000,,413.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2519",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701049",C,2265.00000000,LOVE WELL # 6,,WL,GW,P,35.09815700,-106.52772400,"003",2002/02/05,1521.00000000,FT,0.00000000,,665.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2520",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701050",C,2266.00000000,LOVE WELL # 7,,WL,GW,P,35.10237900,-106.53758200,"003",2002/02/05,1485.00000000,FT,0.00000000,,594.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2521",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701051",C,2267.00000000,LOVE WELL # 8,,WL,GW,P,35.09412900,-106.55901300,"003",2002/02/05,1455.00000000,FT,0.00000000,,456.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2522",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701080",C,2295.00000000,VOL ANDIA WELL # 5,,WL,GW,P,35.13463100,-106.60310500,"003",2002/02/05,0.00000000,,0.00000000,,222.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2523",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701093",C,2308.00000000,YALE WELL # 1,,WL,GW,P,35.07372400,-106.62451900,"003",2002/02/05,0.00000000,,0.00000000,,286.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2524",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701054",C,2270.00000000,PONDEROSA WELL # 2,,WL,GW,P,35.13393800,-106.53166900,"003",2002/02/05,1581.00000000,FT,0.00000000,,733.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2525",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701019",C,2235.00000000,DURANES WELL # 1,,WL,GW,P,35.11139300,-106.66890200,"003",2002/02/05,924.00000000,FT,0.00000000,,42.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2526",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701020",C,2236.00000000,DURANES WELL # 2,,WL,GW,P,35.11972000,-106.68028500,"003",2002/02/05,804.00000000,FT,0.00000000,,34.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2527",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701021",C,2237.00000000,DURANES WELL # 3,,WL,GW,P,35.10849000,-106.67930100,"003",2002/02/05,950.00000000,FT,0.00000000,,43.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2528",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701072",C,2287.00000000,THOMAS WELL # 4,,WL,GW,P,35.13685100,-106.54527200,"003",2002/02/05,0.00000000,,0.00000000,,619.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2529",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701078",C,2293.00000000,VOL ANDIA WELL # 3,,WL,GW,P,35.12798600,-106.60494400,"003",2002/02/05,0.00000000,,0.00000000,,231.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2530",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701069",C,2284.00000000,THOMAS WELL # 1,,WL,GW,P,35.13137700,-106.54946800,"003",2002/02/05,0.00000000,,0.00000000,,585.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2531",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701025",C,2241.00000000,DURANES WELL # 7,,WL,GW,P,35.11555400,-106.68626600,"003",2002/02/05,814.00000000,FT,0.00000000,,40.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2532",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701026",C,2242.00000000,GRIEGOS WELL # 1,,WL,GW,P,35.14046400,-106.66405700,"003",2002/02/05,802.00000000,FT,0.00000000,,25.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2533",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701116",C,2320.00000000,RIDGECREST WELL # 2,,WL,GW,P,35.07445300,-106.54370000,"003",2002/02/05,0.00000000,,0.00000000,,568.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2820",NM3502721,LUMBERTON MDWCA,,L,LUMBERTON,RIO ARRIBA,SW,223.00000000,35000.00000000,"02721005",C,12318.00000000,INTAKE #1,,IN,SW,P,36.97870200,-106.93667300,"003",2013/09/30,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,SF FRANK BACA,"-1"
"2821",NM3502721,LUMBERTON MDWCA,,L,LUMBERTON,RIO ARRIBA,SW,223.00000000,35000.00000000,"02721001",C,7231.00000000,INFILTRATION GALLERY #1,,IG,SW,P,36.97870200,-106.93667300,"003",2013/09/30,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,SF FRANK BACA,"-1"
"2822",NM3502721,LUMBERTON MDWCA,,L,LUMBERTON,RIO ARRIBA,SW,223.00000000,35000.00000000,"02721002",C,8940.00000000,INFILTRATION GALLERY #2,,IG,GU,P,36.97778900,-106.90865200,"003",,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,SF FRANK BACA,"0"
"2249",NM3593621,EL VADO LAKE STATE PARK,,S,RUTHERON,RIO ARRIBA,SW,100.00000000,4000.00000000,"93621001",NC,7041.00000000,SURFACE WATER INTAKE #1,,IN,SW,P,36.61006000,-106.74291000,"003",2006/08/23,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,SF FRANK BACA,"-1"
"2534",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701028",C,2244.00000000,GRIEGOS WELL # 3,,WL,GW,P,35.13478400,-106.67438700,"003",2002/02/05,916.00000000,FT,0.00000000,,21.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2535",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701029",C,2245.00000000,GRIEGOS WELL # 4,,WL,GW,P,35.14002900,-106.65132400,"003",2002/02/05,804.00000000,FT,0.00000000,,46.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2536",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701180",C,12878.00000000,GONZALES WELL # 3,,WL,GW,P,35.11805500,-106.70038800,"003",2002/02/05,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2537",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701177",C,12648.00000000,SAN JUAN CHAMA RAW WATER ENTRY,,RS,SW,P,35.14353800,-106.61203800,"003",2009/02/11,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2538",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701077",C,2292.00000000,VOL ANDIA WELL # 2,,WL,GW,P,35.12540500,-106.58449600,"003",2002/02/05,0.00000000,,0.00000000,,340.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2539",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701071",C,2286.00000000,THOMAS WELL # 3,,WL,GW,P,35.13768700,-106.55427600,"003",2002/02/05,0.00000000,,0.00000000,,553.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2540",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701035",C,2251.00000000,LEYENDECKER WELL # 2,,WL,GW,P,35.12485100,-106.56907700,"003",2002/02/05,996.00000000,FT,0.00000000,,427.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2541",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701079",C,2294.00000000,VOL ANDIA WELL # 4,,WL,GW,P,35.13421200,-106.58735700,"003",2002/02/05,0.00000000,,0.00000000,,322.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2542",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701255",C,14157.00000000,SAN JUAN CHAMA CLEAR WELLS,,CW,SW,P,35.14442300,-106.61147600,"003",2018/09/19,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2543",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701076",C,2291.00000000,VOL ANDIA WELL # 1,,WL,GW,P,35.13463100,-106.59716800,"003",2002/02/05,0.00000000,,0.00000000,,262.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2544",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701190",C,12898.00000000,CORRALES WELL #04,,WL,GW,P,35.20384100,-106.73975000,"003",2002/02/05,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2545",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701059",C,2275.00000000,RIDGECREST WELL # 1,,WL,GW,P,35.06818600,-106.53924500,"003",2002/02/05,1260.00000000,FT,0.00000000,,606.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2546",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701060",C,2276.00000000,RIDGECREST WELL # 3,,WL,GW,P,35.06996300,-106.55351200,"003",2002/02/05,1448.00000000,FT,0.00000000,,531.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2547",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701061",C,2277.00000000,RIDGECREST WELL # 4,,WL,GW,P,35.07918700,-106.56160700,"003",2002/02/05,1424.00000000,FT,0.00000000,,506.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2548",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701062",C,2278.00000000,RIDGECREST WELL # 5,,WL,GW,P,35.07223300,-106.56294900,"003",2002/02/05,1470.00000000,FT,0.00000000,,514.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2549",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701178",C,12643.00000000,SJC SETTLED WATER  PUMP STATION,,RS,SW,P,35.14353800,-106.61203800,"003",2009/02/11,0.00000000,,0.00000000,,0.00000000,,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2550",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701073",C,2288.00000000,THOMAS WELL # 5,,WL,GW,P,35.12889100,-106.56031100,"003",2002/02/05,1553.00000000,FT,0.00000000,,499.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2551",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701074",C,2289.00000000,THOMAS WELL # 6,,WL,GW,P,35.12223800,-106.55155900,"003",2002/02/05,1551.00000000,FT,0.00000000,,545.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2552",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701075",C,2290.00000000,THOMAS WELL # 7,,WL,GW,P,35.11989200,-106.56130200,"003",2002/02/05,1515.00000000,FT,0.00000000,,472.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2553",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701107",C,2311.00000000,ZAMORA WELL # 1,,WL,GW,P,35.15520700,-106.71473200,"003",2002/02/05,987.00000000,FT,20.00000000,IN,221.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2554",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701094",C,2309.00000000,YALE WELL # 2,,WL,GW,P,35.06610200,-106.62516800,"003",2002/02/05,0.00000000,,0.00000000,,258.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
"2555",NM3510701,ALBUQUERQUE WATER SYSTEM,,L,ALBUQUERQUE,BERNALILLO,SW,659736.00000000,92894000.00000000,"10701110",C,2314.00000000,BURTON WELL # 5,,WL,GW,P,35.06541900,-106.58816500,"003",2002/02/05,1170.00000000,FT,0.00000000,,423.00000000,FT,SANTA FE AREA OFFICE,WAYNE JEFFS,"-1"
